time,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11
8884,34.50,23.72,9.98,7.99,11.00,2.14,2.78,1.56,5.10,8.50,-0.39
8885,33.46,23.23,9.35,8.10,10.54,3.03,2.96,1.83,3.70,7.65,-0.38
8886,33.00,22.83,10.05,8.36,11.73,1.58,2.15,1.79,4.36,7.60,-0.53
8887,31.67,22.48,7.78,8.32,10.25,2.20,3.81,2.03,5.14,6.46,-0.86
8888,31.70,22.02,7.82,8.24,10.73,1.43,2.73,1.65,4.80,7.22,-1.33
8889,30.79,21.45,9.28,7.95,10.50,1.21,2.77,1.55,3.57,7.52,-1.05
8890,30.37,21.65,8.85,8.01,9.86,1.62,3.15,1.61,3.86,6.88,-0.57
8891,30.28,20.66,8.56,7.04,9.80,2.15,3.65,2.02,4.57,7.49,-0.58
8892,29.60,20.38,8.51,6.38,9.78,1.90,1.38,2.45,4.29,6.92,-0.20
8893,29.85,21.40,8.63,7.43,8.95,1.41,2.54,1.88,4.06,6.88,-0.24
8894,30.77,21.68,8.95,6.84,9.95,2.32,2.66,0.78,3.65,7.48,-0.88
8895,31.04,22.31,9.32,6.79,10.59,1.69,2.86,1.89,4.75,7.48,-1.52
8896,31.55,22.79,7.67,7.21,11.15,2.73,2.57,2.49,4.30,7.52,-0.44
8897,31.16,21.78,9.26,7.08,10.13,2.52,2.84,1.12,3.66,7.39,-1.10
8898,33.42,23.30,9.44,7.61,10.96,1.31,2.50,1.32,3.92,7.29,0.11
8899,33.83,23.53,10.38,7.57,11.31,2.22,2.51,2.43,4.62,7.04,-0.85
8900,35.12,24.05,10.35,8.97,10.77,2.54,3.14,1.28,4.51,7.88,0.05
8901,36.46,24.57,9.43,8.35,10.66,2.43,3.74,1.01,4.29,8.15,-0.81
8902,37.23,26.21,9.80,8.53,12.76,3.21,3.99,1.73,5.36,9.14,-1.00
8903,39.26,26.72,10.96,9.32,13.54,2.60,3.17,2.36,4.60,8.76,-0.23
8904,40.60,27.75,11.51,10.33,13.94,1.94,4.37,1.32,5.08,9.29,-0.14
8905,42.73,29.09,10.84,9.67,14.10,2.00,4.78,2.30,5.83,9.19,-0.53
8906,42.88,29.43,12.98,11.23,13.62,2.15,4.90,3.01,5.60,10.81,-0.13
8907,44.69,31.11,13.24,10.91,15.30,3.19,3.84,2.94,6.06,10.12,-0.83
8908,46.54,31.84,13.54,10.90,15.91,3.06,4.53,3.08,6.14,11.00,-0.93
8909,48.75,34.50,13.14,12.38,16.41,3.57,4.97,2.22,6.18,10.99,-0.92
8910,50.84,35.35,13.84,11.31,16.24,3.21,4.50,3.13,6.75,12.00,-1.69
8911,51.82,36.81,14.82,12.19,18.03,3.34,4.06,3.38,6.37,12.10,-1.80
8912,52.87,37.17,15.32,13.26,17.86,3.47,4.88,3.55,6.78,11.23,-0.73
8913,55.15,39.38,15.41,12.80,18.54,4.00,5.82,3.49,7.67,12.01,-0.14
8914,56.51,40.29,16.24,12.85,19.32,3.49,5.55,2.56,5.91,13.94,-0.58
8915,59.27,41.38,15.31,14.96,19.66,3.39,6.31,2.91,8.38,13.65,-0.30
8916,60.46,42.03,17.18,13.98,19.98,3.27,6.18,3.19,7.62,14.17,-0.94
8917,62.05,42.78,17.76,15.26,19.91,4.63,6.35,2.83,8.15,14.21,-0.34
8918,63.75,43.55,17.52,15.90,21.03,3.59,5.79,3.78,7.20,14.31,-0.71
8919,64.19,44.90,18.80,15.06,21.63,4.17,6.10,3.75,8.44,14.72,-0.48
8920,66.22,44.79,18.48,16.15,21.46,5.05,5.69,3.98,8.26,15.04,-0.97
8921,67.17,46.33,18.30,16.59,22.47,5.29,6.55,3.48,8.00,16.03,-0.67
8922,67.05,46.03,19.57,17.08,22.08,4.09,6.50,3.77,7.72,15.85,-1.00
8923,68.84,47.53,19.43,16.35,22.91,5.05,6.97,4.14,8.92,15.80,-1.02
8924,67.73,47.87,19.12,15.37,23.53,4.43,7.18,4.41,9.32,15.57,-0.23
8925,68.86,48.75,19.70,16.67,22.73,4.35,6.96,3.67,8.59,16.51,-0.81
8926,70.09,48.74,19.80,17.02,23.25,4.61,6.46,5.01,9.11,15.83,-0.84
8927,69.22,49.08,19.40,16.71,23.04,4.39,6.93,4.31,9.22,15.93,-1.06
8928,70.27,48.39,19.57,17.82,24.01,4.51,6.43,4.47,8.96,16.07,-0.64
8929,69.73,48.44,20.18,16.94,23.78,4.18,6.62,3.64,9.33,16.18,-1.42
8930,70.77,49.39,19.72,16.41,22.90,3.78,6.47,4.01,9.04,16.57,-0.66
8931,70.05,49.55,19.98,16.63,22.67,4.56,6.56,4.03,8.76,16.69,-0.27
8932,68.90,47.13,19.36,16.23,23.32,4.43,6.77,3.67,8.86,15.40,-2.10
8933,67.65,47.48,20.07,15.89,23.30,4.17,6.61,4.17,9.17,15.70,-0.66
8934,67.31,45.85,19.41,16.04,22.49,3.74,6.36,4.29,8.72,14.97,-0.87
8935,66.36,47.13,19.02,15.14,23.03,3.97,5.94,3.56,9.02,15.75,-0.82
8936,63.98,45.60,18.62,15.41,22.46,3.84,5.55,3.53,7.76,14.98,-1.54
8937,63.81,44.69,18.75,14.10,21.06,3.73,5.53,3.53,8.10,15.74,-1.20
8938,62.71,43.74,17.54,15.73,21.07,4.15,5.50,3.38,7.40,14.98,-0.89
8939,61.47,43.21,18.46,15.33,20.93,4.03,4.68,3.20,7.99,14.84,-0.39
8940,60.13,41.97,17.05,14.22,20.52,3.42,5.64,3.61,7.41,14.31,-0.38
8941,58.14,41.54,16.69,13.20,19.45,3.78,4.51,3.02,7.63,13.56,-1.21
8942,57.20,39.81,15.34,12.89,18.78,3.20,6.26,3.34,7.34,13.64,-1.66
8943,55.43,37.85,15.79,12.89,18.28,3.18,4.93,2.75,7.21,12.73,-0.65
8944,53.70,37.60,14.91,13.09,17.18,3.86,4.92,2.46,7.10,12.93,-0.55
8945,52.29,35.65,14.42,11.89,17.39,3.76,4.69,2.45,6.80,12.48,-0.88
8946,49.72,34.98,13.59,12.96,16.82,3.57,5.04,2.72,7.36,11.49,-1.09
8947,47.96,34.23,15.06,11.50,16.06,3.36,4.84,3.02,5.74,10.75,-0.28
8948,46.18,32.93,12.52,11.47,15.66,3.33,4.81,3.14,6.13,10.92,-1.98
8949,45.01,31.73,13.00,11.36,15.37,2.12,4.24,2.64,5.19,10.31,-0.38
8950,43.30,30.71,12.62,9.91,14.93,3.46,4.25,2.09,5.75,10.64,-0.11
8951,41.33,30.08,11.84,9.39,13.74,3.51,4.06,1.83,5.12,9.74,0.05
8952,40.12,28.43,11.68,9.85,13.69,3.56,3.71,2.22,4.83,9.37,-0.59
8953,39.11,27.52,10.50,9.34,13.38,2.30,3.31,1.40,4.84,8.41,0.60
8954,37.47,25.98,10.24,8.70,12.33,2.56,3.81,2.02,5.33,8.15,0.34
8955,35.33,25.60,9.69,9.27,11.80,1.58,4.26,2.49,4.44,7.53,-1.35
8956,35.01,24.06,9.20,9.67,11.51,2.22,3.03,1.76,4.50,8.35,0.19
8957,33.29,23.68,9.46,8.04,11.86,2.25,2.55,1.54,3.82,8.09,-0.60
8958,33.17,23.68,9.24,8.28,11.73,1.58,3.11,1.06,4.40,7.11,-0.17
8959,31.59,21.43,9.14,7.33,11.19,3.01,1.58,1.81,3.72,7.92,-1.14
8960,30.21,21.16,9.35,7.37,10.78,1.51,3.15,1.82,3.42,7.41,0.43
8961,30.62,21.79,9.39,8.11,9.74,2.40,3.10,1.87,3.66,7.14,-0.16
8962,30.65,21.10,7.85,6.56,10.27,2.18,2.54,1.77,4.25,6.53,-0.05
8963,30.06,21.53,9.16,7.69,9.77,2.23,2.65,1.60,3.48,7.68,-0.52
8964,29.83,20.92,7.84,6.80,10.10,2.59,3.96,2.44,4.37,7.05,-0.80
8965,29.39,21.22,8.72,8.17,9.34,1.16,3.58,2.18,4.35,6.78,-0.76
8966,29.88,20.82,9.23,6.85,11.00,1.53,1.94,1.18,3.60,7.37,-0.22
8967,29.90,20.22,9.14,7.44,9.32,2.15,1.56,1.12,4.72,7.49,-0.14
8968,31.73,21.82,8.27,6.78,10.48,1.12,3.29,1.65,3.55,6.69,0.60
8969,32.14,22.68,8.80,8.74,10.39,1.44,2.07,1.73,3.87,6.67,-0.07
8970,32.59,22.74,8.48,7.95,11.38,2.27,2.66,1.32,4.66,7.52,-0.61
8971,34.00,24.08,9.39,7.07,11.52,2.14,3.40,2.64,3.88,7.98,0.33
8972,34.98,24.68,11.20,9.04,11.83,2.23,2.97,2.46,4.17,8.18,0.19
8973,35.61,25.16,9.40,8.29,12.02,2.62,3.64,2.29,5.14,8.90,-1.25
8974,37.19,26.05,10.08,9.54,12.77,2.54,3.00,1.68,4.62,8.31,-0.63
8975,38.96,27.50,10.64,9.02,11.97,3.59,4.21,1.93,4.87,9.22,-0.78
8976,38.85,28.08,11.58,9.75,13.95,1.55,3.29,2.37,4.87,9.34,-1.42
8977,41.78,29.47,11.72,10.73,14.27,2.56,4.33,3.11,5.57,9.52,-0.96
8978,43.36,30.77,12.97,9.77,14.44,3.43,3.74,3.25,5.10,9.52,-0.70
8979,44.65,31.23,12.56,11.17,14.66,3.36,3.52,2.20,5.07,10.71,-0.63
8980,46.42,32.47,13.32,10.52,16.10,2.67,4.52,1.36,6.29,11.40,0.34
8981,48.41,33.77,13.39,10.41,16.64,2.61,4.64,1.90,6.51,11.01,-1.36
8982,50.06,35.30,15.02,12.23,17.11,3.56,4.64,3.02,5.72,11.86,-0.71
8983,52.76,36.87,14.76,12.35,16.55,3.78,4.35,2.69,6.34,11.93,-0.37
8984,54.11,37.70,14.27,13.44,17.96,2.69,5.42,3.40,7.52,12.57,-0.43
8985,55.16,38.63,15.53,13.17,17.54,3.12,5.60,3.39,7.33,12.31,-1.11
8986,57.19,40.43,16.09,13.49,18.96,3.50,4.97,2.45,7.09,13.04,-0.08
8987,58.42,40.98,16.35,14.38,19.07,4.70,5.68,3.12,7.54,15.31,-1.17
8988,60.78,41.57,17.29,14.56,20.21,4.21,5.24,2.97,7.17,14.06,-0.63
8989,61.15,43.13,18.21,15.81,20.91,3.91,5.20,3.32,8.37,14.39,-1.36
8990,63.13,43.50,17.51,14.13,21.16,4.36,5.47,3.53,7.30,14.76,-0.71
8991,63.78,45.64,17.91,15.59,22.16,3.96,5.55,4.22,9.02,14.32,-2.18
8992,64.85,45.93,18.72,15.49,22.55,3.31,6.24,3.54,7.84,14.58,-1.67
8993,66.57,45.87,19.56,15.67,21.70,4.86,5.45,4.39,9.00,15.20,-0.78
8994,67.85,46.88,18.67,16.24,22.44,4.73,6.42,3.72,8.47,15.25,-0.52
8995,69.10,48.52,19.09,16.33,22.78,3.92,5.95,4.21,9.15,15.94,-1.05
8996,67.89,47.72,19.47,15.82,24.21,4.10,5.20,4.10,8.17,16.86,-0.47
8997,68.78,49.09,19.75,16.14,22.42,4.80,6.39,3.86,8.60,16.76,-0.53
8998,70.54,49.11,19.50,16.46,23.56,3.72,6.08,3.52,9.74,15.78,-1.41
8999,70.36,48.92,20.09,16.50,21.98,5.44,5.93,3.34,8.82,16.21,-1.46
9000,68.69,49.05,20.00,17.23,22.51,4.69,5.90,4.14,8.80,16.71,-0.93
9001,69.41,48.67,20.00,16.64,23.15,4.61,6.55,3.97,8.58,16.13,-1.26
9002,70.09,47.86,20.49,16.49,22.39,4.95,6.78,4.42,8.27,16.67,-1.30
9003,68.81,48.33,19.68,16.58,22.91,4.89,6.55,4.37,8.96,15.71,-1.56
9004,67.81,47.20,20.85,16.95,22.36,4.23,5.67,3.17,8.42,15.49,-0.48
9005,68.31,47.72,19.13,16.68,22.08,3.68,6.03,3.98,8.38,15.43,-1.15
9006,67.24,47.04,18.73,16.11,21.88,5.08,5.34,3.46,8.29,15.82,-0.11
9007,65.97,46.46,19.20,15.60,21.78,4.18,5.40,4.06,8.04,15.61,-0.53
9008,65.60,46.18,18.65,15.29,21.76,4.37,6.85,3.72,8.76,15.13,-1.03
9009,64.18,45.52,18.53,15.33,21.48,3.92,5.91,3.17,7.49,13.87,-0.87
9010,61.96,44.24,16.89,15.14,20.59,3.77,5.61,3.17,7.52,14.20,0.25
9011,61.65,42.69,17.09,15.16,19.93,3.73,6.09,2.21,8.07,14.14,-0.54
9012,59.19,42.17,18.09,15.12,20.31,3.77,5.82,3.34,7.58,13.62,-2.00
9013,57.94,40.07,16.67,14.72,19.73,4.26,5.82,3.35,7.94,13.19,-0.08
9014,57.00,39.73,16.19,12.99,18.16,4.19,4.99,4.08,7.25,12.31,-1.16
9015,55.41,38.59,14.85,12.94,18.27,2.97,5.77,3.62,6.57,12.58,-1.26
9016,53.42,38.01,14.94,12.85,18.69,3.63,4.96,3.57,6.66,12.99,-0.32
9017,51.75,36.48,14.57,12.55,18.26,2.63,4.92,3.33,7.26,11.70,0.02
9018,49.80,34.91,13.92,12.60,16.28,1.53,3.36,3.28,6.27,12.72,-0.76
9019,47.96,33.32,13.53,11.12,15.74,2.33,4.08,2.60,6.10,10.75,-0.87
9020,46.80,32.65,13.01,11.46,15.61,2.14,4.17,2.49,6.33,10.84,-0.93
9021,44.36,31.47,11.79,10.51,14.06,2.47,3.85,1.90,6.01,10.23,-0.23
9022,43.89,29.76,12.41,10.44,14.19,2.50,4.15,2.32,5.90,10.53,-0.47
9023,40.09,29.62,11.70,9.92,13.35,2.77,4.18,1.98,5.22,9.48,-0.55
9024,40.36,27.07,12.12,9.40,13.83,2.49,3.38,2.66,4.88,8.75,-0.24
9025,39.07,27.27,11.42,8.84,13.10,2.74,4.29,1.90,6.26,8.63,-0.01
9026,36.80,26.75,10.46,8.98,12.63,2.78,2.76,1.76,4.45,8.31,-0.74
9027,36.06,25.20,10.92,8.08,12.07,2.23,3.73,2.06,4.98,8.62,0.03
9028,34.60,23.73,10.56,8.65,11.54,2.38,3.98,2.15,4.62,8.30,-0.68
9029,34.10,22.04,9.48,8.24,11.36,2.39,3.37,2.14,4.56,7.71,-1.00
9030,32.96,22.27,9.36,8.16,11.30,2.08,3.08,1.67,3.71,7.63,-0.48
9031,32.03,22.19,9.21,7.75,10.84,2.66,3.38,2.65,3.45,7.47,-1.33
9032,31.87,22.45,8.11,7.61,10.44,2.49,2.87,2.00,4.35,8.03,-0.70
9033,31.49,21.35,9.49,6.86,10.73,2.83,2.74,1.41,4.44,7.26,-1.38
9034,30.12,22.11,8.36,7.38,10.32,1.56,2.50,1.60,3.47,7.01,0.39
9035,29.42,20.55,8.54,5.59,10.03,1.47,3.25,2.05,4.13,7.27,-0.28
9036,29.29,20.92,8.46,7.17,10.11,2.01,2.42,1.77,3.82,7.43,-0.19
9037,30.06,19.60,9.37,6.81,9.05,1.99,3.01,1.51,3.41,7.00,0.18
9038,29.77,21.85,8.60,7.98,9.77,1.39,2.88,2.09,3.96,7.42,-0.57
9039,31.42,22.60,9.31,7.67,10.91,2.08,2.45,2.05,5.00,7.24,0.50
9040,31.22,21.66,9.75,8.63,11.07,2.57,1.97,1.97,4.76,6.93,-1.09
9041,31.83,22.97,8.99,8.13,11.04,1.27,2.28,2.22,4.43,7.10,0.01
9042,33.11,22.40,9.68,7.23,10.59,2.72,3.05,2.15,3.90,7.74,0.73
9043,34.40,23.92,8.83,7.98,11.18,1.87,3.05,1.90,3.53,7.99,-0.66
9044,35.22,24.44,9.50,8.21,12.22,2.32,2.84,1.63,3.86,8.40,-0.32
9045,35.55,25.47,10.60,8.79,12.35,1.54,3.60,2.28,4.93,8.14,-0.06
9046,36.58,25.44,9.60,8.82,11.65,2.17,3.82,2.28,4.95,8.80,-1.12
9047,37.97,27.42,10.33,8.46,12.91,2.72,3.59,1.86,4.60,10.09,-0.42
9048,39.07,28.36,10.69,8.60,14.38,2.87,3.32,2.24,4.78,8.63,-0.27
9049,41.69,28.39,11.40,9.68,14.51,1.68,3.51,2.44,5.31,9.17,-1.18
9050,43.84,30.49,12.28,9.40,14.22,2.85,3.97,2.98,5.76,9.88,-0.54
9051,45.00,31.31,12.47,10.48,15.62,3.49,5.12,2.66,5.62,10.04,-0.44
9052,47.35,32.89,13.20,11.90,14.28,3.83,3.70,2.78,5.63,11.36,-0.38
9053,48.52,33.40,14.03,11.67,15.50,3.53,4.02,2.44,6.93,10.66,-1.01
9054,49.86,35.94,14.60,12.57,16.51,2.86,5.26,3.23,5.93,11.19,-1.93
9055,51.68,36.21,14.88,11.89,17.25,3.01,5.13,3.03,5.94,11.81,0.12
9056,52.96,37.34,14.91,12.20,17.63,3.30,4.71,2.73,5.52,12.81,-0.53
9057,55.20,38.09,15.60,13.08,18.26,3.94,4.66,2.49,7.66,13.58,-0.22
9058,56.54,39.61,16.41,13.39,19.21,3.80,6.44,3.49,6.57,13.45,-1.20
9059,58.63,40.19,16.63,13.51,20.24,4.14,5.64,3.19,6.41,13.36,-0.39
9060,58.79,42.05,18.16,14.06,20.10,4.35,5.63,3.55,7.56,14.67,-0.64
9061,61.33,42.51,17.20,14.73,21.21,3.74,6.91,2.82,8.34,15.37,0.04
9062,62.75,44.31,17.56,14.44,20.99,3.25,5.78,3.75,8.28,14.85,-0.26
9063,64.00,45.33,18.85,15.65,21.52,4.71,6.14,3.37,8.39,14.13,-0.64
9064,65.75,45.84,18.80,15.57,21.87,4.60,6.21,3.73,8.35,15.16,-0.12
9065,65.63,46.27,17.95,16.46,22.31,4.29,6.79,3.65,8.33,15.50,-0.88
9066,66.97,47.43,18.41,16.31,22.56,3.31,6.54,3.47,9.18,15.61,-1.01
9067,68.06,46.78,19.16,16.18,23.06,3.57,6.66,4.29,8.74,16.62,-0.78
9068,68.91,47.67,19.73,16.84,22.69,4.13,5.72,3.74,9.02,16.02,-1.88
9069,69.46,48.11,20.00,16.14,23.56,5.44,6.34,4.23,7.51,16.98,-0.15
9070,70.88,48.99,19.41,16.65,23.21,3.60,6.49,3.15,8.41,16.02,-1.37
9071,70.30,49.35,20.27,17.99,22.91,4.60,6.74,3.20,8.86,15.85,-1.48
9072,70.05,48.63,19.43,16.54,23.88,3.57,5.95,3.59,9.22,15.56,-0.83
9073,69.91,49.42,20.60,16.70,24.05,4.06,6.59,3.79,9.30,16.36,-0.44
9074,69.89,48.68,20.06,16.64,23.80,4.23,5.46,4.29,9.13,16.89,-1.26
9075,69.44,49.04,19.93,16.06,23.71,4.16,6.43,3.36,8.68,15.92,-1.40
9076,68.73,48.03,19.92,16.90,22.85,4.56,7.22,3.79,7.63,15.62,-1.38
9077,68.38,47.79,19.54,15.66,22.46,3.54,6.12,4.11,8.64,15.78,-0.90
9078,67.71,47.40,18.93,15.57,22.77,4.36,6.25,3.92,8.55,15.63,-1.08
9079,67.03,46.55,19.01,16.42,22.69,3.66,5.33,3.54,8.16,15.50,-1.20
9080,66.31,45.84,19.33,15.73,22.10,4.75,6.88,3.35,9.00,14.64,-0.95
9081,63.03,44.53,17.74,15.07,22.08,4.80,5.04,3.97,8.02,15.44,-0.72
9082,62.84,43.74,17.18,15.27,20.69,4.15,5.75,4.06,8.42,14.68,-0.77
9083,61.36,43.76,16.94,15.18,20.67,4.02,5.55,3.53,8.32,13.80,-0.07
9084,60.42,41.77,16.86,14.40,19.72,3.80,5.30,3.33,7.57,13.61,0.02
9085,58.81,40.60,16.65,14.09,19.77,5.24,4.97,2.67,6.96,13.58,-0.55
9086,56.51,39.97,16.56,14.64,19.19,3.77,4.82,2.27,8.01,13.58,-1.24
9087,55.49,38.73,15.21,12.49,19.05,3.67,4.72,2.14,7.67,13.11,-0.67
9088,52.90,37.66,15.29,12.83,18.40,3.41,5.38,3.29,6.13,12.07,-0.88
9089,52.35,35.65,14.80,12.38,17.47,2.83,5.05,3.01,6.50,11.52,-1.09
9090,50.67,34.50,13.85,12.62,17.47,2.91,5.37,3.11,7.12,11.38,-1.43
9091,47.64,33.15,13.88,11.57,16.81,3.55,4.51,2.66,5.78,11.75,-1.18
9092,46.75,32.95,13.40,10.48,15.85,2.27,4.50,2.27,5.49,11.11,-1.08
9093,44.43,30.87,12.25,10.17,15.16,2.99,3.96,2.30,5.70,11.08,-1.01
9094,43.34,29.79,11.87,10.69,13.77,2.28,3.80,2.64,6.06,9.67,0.25
9095,41.60,27.73,12.02,10.62,14.42,2.11,4.07,1.93,5.71,10.07,-0.29
9096,39.50,28.12,11.03,9.33,13.81,2.58,4.10,2.86,4.97,9.31,-1.52
9097,38.83,27.50,11.58,9.67,13.32,2.18,3.33,1.87,5.12,8.60,-0.98
9098,37.06,24.82,10.93,8.80,12.33,2.57,3.53,2.43,4.65,8.05,-0.15
9099,36.13,25.20,10.67,8.37,12.38,1.79,3.05,2.76,4.52,9.38,-0.18
9100,34.67,24.12,10.47,8.82,11.50,2.52,2.56,2.12,4.87,8.74,-0.11
9101,32.78,23.20,9.33,8.59,11.93,1.34,3.33,1.03,4.32,7.41,-0.19
9102,31.76,23.00,9.82,7.41,11.33,0.98,2.96,2.04,4.19,8.06,-1.05
9103,32.38,22.17,9.38,7.50,10.61,2.04,3.11,0.95,5.25,7.51,-0.51
9104,30.59,20.79,8.49,6.89,10.10,2.30,3.79,1.59,4.98,7.46,0.21
9105,30.31,21.56,8.99,8.09,10.37,1.91,3.10,1.58,3.83,7.29,0.19
9106,30.68,22.09,9.78,6.40,10.43,2.17,2.46,2.52,3.94,7.24,-1.87
9107,29.28,21.13,8.61,6.14,9.98,2.28,1.86,1.80,4.41,7.70,-0.46
9108,29.89,21.31,8.30,6.90,9.71,1.57,3.15,1.84,3.56,6.46,-1.48
9109,30.25,21.44,9.01,7.27,10.49,1.79,2.75,2.30,3.65,7.96,-0.51
9110,30.33,21.68,8.47,7.63,10.17,1.81,2.89,2.40,3.65,7.03,-0.03
9111,30.01,20.86,8.25,6.87,10.78,1.41,3.42,2.59,4.00,7.64,-1.20
9112,31.42,22.70,8.51,7.66,10.32,2.50,3.00,1.37,4.84,7.66,-1.10
9113,31.12,22.55,9.23,7.17,10.51,2.39,3.36,1.48,3.75,8.09,-0.97
9114,32.89,23.18,8.46,7.85,10.51,2.05,3.10,1.21,3.54,7.85,-1.46
9115,33.46,22.98,10.12,8.69,10.68,2.33,3.36,1.60,2.97,7.98,0.59
9116,36.25,24.23,9.17,8.90,10.86,1.71,2.64,2.71,4.00,8.43,-0.57
9117,35.67,24.89,9.92,8.26,11.07,2.10,3.01,1.87,5.06,7.77,0.16
9118,37.30,26.77,10.27,8.78,12.81,2.52,3.37,2.45,4.77,9.01,-0.56
9119,38.72,27.86,10.44,9.02,12.78,2.90,3.22,2.06,4.72,8.76,-0.74
9120,40.16,28.52,11.23,9.29,13.62,1.83,3.37,2.34,4.70,10.05,0.21
9121,42.36,29.76,11.79,9.43,13.71,2.76,3.22,1.71,4.97,10.04,-1.29
9122,43.23,29.48,12.82,9.05,14.35,2.31,4.50,3.10,4.97,10.29,-0.26
9123,44.16,31.75,11.88,11.26,14.58,2.99,3.54,2.71,5.63,10.50,-0.35
9124,46.22,32.50,13.61,11.46,16.37,2.95,4.46,2.76,5.56,10.78,-0.18
9125,47.97,32.82,13.96,11.06,16.41,3.74,4.52,2.74,5.85,11.87,0.52
9126,50.65,35.19,13.99,12.75,16.35,4.04,5.25,3.16,6.27,11.90,-0.44
9127,52.47,36.25,15.56,12.23,16.53,3.45,4.82,2.79,6.57,12.17,-1.41
9128,53.85,38.01,14.65,12.47,18.28,3.19,5.68,2.94,7.20,12.33,-0.64
9129,55.15,38.15,16.05,12.45,18.60,2.88,4.90,2.67,7.56,12.73,0.43
9130,56.95,40.22,16.12,12.96,18.47,4.30,5.38,3.08,7.27,13.56,-0.04
9131,57.79,40.93,16.58,13.25,20.07,3.61,5.06,3.01,7.89,13.20,-0.56
9132,60.42,42.38,17.71,13.89,20.53,3.11,5.27,3.85,7.71,13.40,-1.09
9133,62.02,42.82,17.64,14.94,20.71,4.02,5.89,3.23,8.45,14.06,-0.21
9134,63.01,44.38,18.06,14.74,20.90,3.67,6.13,3.34,8.06,14.97,0.06
9135,64.76,45.36,18.02,15.16,21.62,3.81,5.29,3.10,6.94,15.07,-0.98
9136,65.34,46.43,18.14,15.81,22.32,3.82,5.00,2.46,8.69,15.20,-0.93
9137,67.78,45.43,18.85,15.86,22.69,5.00,6.48,3.15,8.88,14.33,-1.56
9138,67.31,47.57,19.20,15.70,21.86,4.25,6.78,4.42,8.27,15.84,-0.56
9139,69.15,48.21,19.54,16.30,22.66,4.41,6.51,3.78,9.09,15.75,-0.81
9140,69.18,48.63,19.33,16.85,22.89,4.43,6.14,3.76,8.78,14.97,-1.06
9141,68.79,48.22,20.35,16.57,24.06,4.68,6.71,3.17,8.73,16.05,-1.28
9142,70.02,47.79,20.45,15.98,23.12,4.66,6.60,3.82,8.03,16.46,-1.32
9143,70.93,48.79,20.33,16.58,23.24,4.27,6.76,3.81,9.74,16.78,-1.21
9144,70.24,49.55,19.27,16.16,23.05,4.05,6.48,3.75,9.13,17.01,-0.41
9145,70.15,49.08,20.37,17.53,23.38,4.44,7.12,4.52,9.41,16.78,-0.54
9146,69.07,48.25,19.82,16.77,23.53,4.52,5.90,4.03,8.01,16.14,-0.62
9147,69.85,48.58,19.66,16.97,23.49,4.77,6.60,2.93,9.31,16.75,-0.36
9148,68.57,49.51,18.97,16.49,24.21,5.31,6.33,3.93,8.92,15.68,-0.89
9149,68.25,46.61,19.71,16.23,22.86,5.16,6.30,3.48,8.37,16.65,-1.50
9150,66.64,47.83,19.40,16.34,22.57,3.98,5.52,3.57,7.42,15.78,-0.88
9151,66.93,46.29,18.37,16.00,22.14,4.81,6.63,3.43,8.78,15.82,-0.93
9152,65.02,46.00,18.58,15.14,22.88,3.88,6.05,3.84,7.88,14.91,-0.42
9153,64.27,44.60,17.78,14.74,21.27,4.75,5.83,3.34,8.59,14.86,-0.33
9154,62.25,44.14,17.83,15.04,21.27,4.19,5.81,3.98,7.50,14.35,-0.53
9155,61.99,42.31,17.41,14.27,21.03,3.81,5.45,2.59,8.15,15.22,-0.57
9156,60.72,41.70,16.28,13.48,20.16,3.91,6.01,3.51,7.78,14.69,0.08
9157,58.64,41.53,17.04,14.20,19.48,3.64,4.85,3.37,7.10,13.15,-1.21
9158,56.14,39.94,15.37,13.25,20.28,2.84,5.16,3.30,8.03,12.86,-0.49
9159,55.08,39.69,15.28,13.46,18.54,3.71,5.21,3.71,7.94,12.73,-0.48
9160,54.03,37.46,15.85,12.93,17.21,4.10,5.09,4.01,7.39,12.57,-1.32
9161,52.50,36.04,14.52,12.29,17.43,3.27,5.50,2.41,6.94,11.84,-1.31
9162,50.73,35.64,14.30,11.93,16.80,4.12,4.46,2.61,5.31,11.88,-0.18
9163,49.41,33.12,14.01,11.26,16.66,3.43,5.05,3.10,6.21,11.18,-0.32
9164,46.92,32.72,12.09,10.96,14.76,2.64,5.21,2.39,5.54,11.12,-1.04
9165,44.12,31.32,12.78,10.23,15.09,2.58,4.45,3.25,5.66,9.75,-0.82
9166,43.57,30.71,12.93,11.05,14.57,2.72,4.12,2.46,5.65,9.99,-0.55
9167,41.27,28.32,12.19,9.89,13.36,2.93,3.64,1.59,4.52,8.89,-0.29
9168,40.46,27.96,11.81,9.53,13.55,2.73,3.77,1.23,4.52,8.94,-0.02
9169,38.80,27.61,11.39,10.24,13.45,2.52,3.35,2.22,4.83,9.73,-0.41
9170,37.18,26.12,10.07,9.06,12.82,2.35,3.05,2.92,4.36,8.28,0.50
9171,36.44,25.50,9.86,9.07,12.12,2.66,3.63,1.49,4.44,8.72,-1.04
9172,34.62,24.14,9.33,8.10,11.80,2.56,2.67,1.08,4.15,8.10,-0.69
9173,33.74,23.08,8.89,8.01,9.98,2.03,3.85,1.12,4.51,7.60,-0.25
9174,32.49,21.77,9.53,7.92,11.74,2.18,2.65,2.56,4.74,7.31,0.02
