time,N1,N2,N3,N4,N5,N6,N7,N8
411,48.11,43.71,42.89,45.65,42.58,41.37,40.18,40.25
412,47.97,43.26,42.38,45.33,42.05,40.75,39.47,39.56
413,47.83,42.79,41.84,45.01,41.49,40.10,38.74,38.83
414,47.68,42.30,41.29,44.67,40.92,39.43,37.97,38.07
415,47.53,41.80,40.72,44.32,40.32,38.74,37.18,37.29
416,47.38,41.28,40.14,43.96,39.71,38.03,36.38,36.49
417,47.22,40.76,39.55,43.60,39.10,37.32,35.57,35.68
418,47.06,40.24,38.96,43.24,38.48,36.60,34.75,34.87
419,46.91,39.72,38.37,42.88,37.87,35.89,33.94,34.07
420,46.76,39.21,37.79,42.53,37.27,35.19,33.14,33.28
421,46.61,38.71,37.23,42.18,36.68,34.51,32.37,32.51
422,46.46,38.24,36.69,41.85,36.12,33.86,31.63,31.77
423,46.33,37.79,36.19,41.54,35.59,33.24,30.92,31.08
424,46.20,37.37,35.71,41.25,35.10,32.66,30.27,30.43
425,46.09,36.99,35.28,40.99,34.65,32.14,29.67,29.83
426,45.98,36.64,34.89,40.75,34.24,31.67,29.14,29.30
427,45.89,36.35,34.55,40.54,33.89,31.26,28.67,28.84
428,45.82,36.10,34.27,40.37,33.60,30.92,28.28,28.46
429,45.76,35.90,34.05,40.24,33.37,30.65,27.97,28.15
430,45.72,35.76,33.89,40.14,33.20,30.45,27.75,27.93
431,45.69,35.67,33.79,40.08,33.10,30.33,27.62,27.80
432,45.68,35.64,33.76,40.06,33.06,30.29,27.57,27.75
433,45.69,35.67,33.79,40.08,33.10,30.33,27.62,27.80
434,45.72,35.76,33.89,40.14,33.20,30.45,27.75,27.93
435,45.76,35.90,34.05,40.24,33.37,30.65,27.97,28.15
436,45.82,36.10,34.27,40.37,33.60,30.92,28.28,28.46
437,45.89,36.35,34.55,40.54,33.89,31.26,28.67,28.84
438,45.98,36.64,34.89,40.75,34.24,31.67,29.14,29.30
439,46.09,36.99,35.28,40.99,34.65,32.14,29.67,29.83
440,46.20,37.37,35.71,41.25,35.10,32.66,30.27,30.43
441,46.33,37.79,36.19,41.54,35.59,33.24,30.92,31.08
442,46.46,38.24,36.69,41.85,36.12,33.86,31.63,31.77
443,46.61,38.71,37.23,42.18,36.68,34.51,32.37,32.51
444,46.76,39.21,37.79,42.53,37.27,35.19,33.14,33.28
445,46.91,39.72,38.37,42.88,37.87,35.89,33.94,34.07
446,47.06,40.24,38.96,43.24,38.48,36.60,34.75,34.87
447,47.22,40.76,39.55,43.60,39.10,37.32,35.57,35.68
448,47.38,41.28,40.14,43.96,39.71,38.03,36.38,36.49
449,47.53,41.80,40.72,44.32,40.32,38.74,37.18,37.29
450,47.68,42.30,41.29,44.67,40.92,39.43,37.97,38.07
451,47.83,42.79,41.84,45.01,41.49,40.10,38.74,38.83
452,47.97,43.26,42.38,45.33,42.05,40.75,39.47,39.56
453,48.11,43.71,42.89,45.65,42.58,41.37,40.18,40.25
454,48.24,44.14,43.37,45.94,43.08,41.95,40.84,40.91
455,48.36,44.54,43.82,46.22,43.55,42.50,41.46,41.53
456,48.47,44.91,44.24,46.47,43.99,43.01,42.04,42.11
457,48.57,45.25,44.63,46.71,44.39,43.48,42.58,42.64
458,48.66,45.56,44.98,46.93,44.76,43.91,43.06,43.12
459,48.75,45.84,45.29,47.12,45.09,44.29,43.50,43.55
460,48.82,46.09,45.58,47.29,45.39,44.63,43.89,43.94
461,48.89,46.31,45.82,47.44,45.65,44.93,44.23,44.28
462,48.95,46.50,46.04,47.57,45.87,45.19,44.53,44.57
463,48.99,46.66,46.22,47.68,46.05,45.41,44.78,44.82
464,49.03,46.78,46.36,47.77,46.21,45.59,44.98,45.02
465,49.06,46.88,46.47,47.84,46.32,45.72,45.13,45.17
466,49.08,46.95,46.55,47.89,46.41,45.82,45.24,45.28
467,49.10,47.00,46.60,47.92,46.46,45.88,45.31,45.35
468,49.10,47.01,46.62,47.93,46.47,45.90,45.33,45.37
469,49.10,47.00,46.60,47.92,46.46,45.88,45.31,45.35
470,49.08,46.95,46.55,47.89,46.41,45.82,45.24,45.28
471,49.06,46.88,46.47,47.84,46.32,45.72,45.13,45.17
472,49.03,46.78,46.36,47.77,46.21,45.59,44.98,45.02
473,48.99,46.66,46.22,47.68,46.05,45.41,44.78,44.82
474,48.95,46.50,46.04,47.57,45.87,45.19,44.53,44.57
475,48.89,46.31,45.82,47.44,45.65,44.93,44.23,44.28
476,48.82,46.09,45.58,47.29,45.39,44.63,43.89,43.94
477,48.75,45.84,45.29,47.12,45.09,44.29,43.50,43.55
478,48.66,45.56,44.98,46.93,44.76,43.91,43.06,43.12
479,48.57,45.25,44.63,46.71,44.39,43.48,42.58,42.64
480,48.47,44.91,44.24,46.47,43.99,43.01,42.04,42.11
481,48.36,44.54,43.82,46.22,43.55,42.50,41.46,41.53
482,48.24,44.14,43.37,45.94,43.08,41.95,40.84,40.91
483,48.11,43.71,42.89,45.65,42.58,41.37,40.18,40.25
484,47.97,43.26,42.38,45.33,42.05,40.75,39.47,39.56
485,47.83,42.79,41.84,45.01,41.49,40.10,38.74,38.83
486,47.68,42.30,41.29,44.67,40.92,39.43,37.97,38.07
487,47.53,41.80,40.72,44.32,40.32,38.74,37.18,37.29
488,47.38,41.28,40.14,43.96,39.71,38.03,36.38,36.49
489,47.22,40.76,39.55,43.60,39.10,37.32,35.57,35.68
490,47.06,40.24,38.96,43.24,38.48,36.60,34.75,34.87
491,46.91,39.72,38.37,42.88,37.87,35.89,33.94,34.07
492,46.76,39.21,37.79,42.53,37.27,35.19,33.14,33.28
493,46.61,38.71,37.23,42.18,36.68,34.51,32.37,32.51
494,46.46,38.24,36.69,41.85,36.12,33.86,31.63,31.77
495,46.33,37.79,36.19,41.54,35.59,33.24,30.92,31.08
496,46.20,37.37,35.71,41.25,35.10,32.66,30.27,30.43
497,46.09,36.99,35.28,40.99,34.65,32.14,29.67,29.83
498,45.98,36.64,34.89,40.75,34.24,31.67,29.14,29.30
499,45.89,36.35,34.55,40.54,33.89,31.26,28.67,28.84
500,45.82,36.10,34.27,40.37,33.60,30.92,28.28,28.46
501,45.76,35.90,34.05,40.24,33.37,30.65,27.97,28.15
502,45.72,35.76,33.89,40.14,33.20,30.45,27.75,27.93
503,45.69,35.67,33.79,40.08,33.10,30.33,27.62,27.80
504,45.68,35.64,33.76,40.06,33.06,30.29,27.57,27.75
505,45.69,35.67,33.79,40.08,33.10,30.33,27.62,27.80
506,45.72,35.76,33.89,40.14,33.20,30.45,27.75,27.93
507,45.76,35.90,34.05,40.24,33.37,30.65,27.97,28.15
508,45.82,36.10,34.27,40.37,33.60,30.92,28.28,28.46
509,45.89,36.35,34.55,40.54,33.89,31.26,28.67,28.84
510,45.98,36.64,34.89,40.75,34.24,31.67,29.14,29.30
511,46.09,36.99,35.28,40.99,34.65,32.14,29.67,29.83
512,46.20,37.37,35.71,41.25,35.10,32.66,30.27,30.43
513,46.33,37.79,36.19,41.54,35.59,33.24,30.92,31.08
514,46.46,38.24,36.69,41.85,36.12,33.86,31.63,31.77
515,46.61,38.71,37.23,42.18,36.68,34.51,32.37,32.51
516,46.76,39.21,37.79,42.53,37.27,35.19,33.14,33.28
517,46.91,39.72,38.37,42.88,37.87,35.89,33.94,34.07
518,47.06,40.24,38.96,43.24,38.48,36.60,34.75,34.87
519,47.22,40.76,39.55,43.60,39.10,37.32,35.57,35.68
520,47.38,41.28,40.14,43.96,39.71,38.03,36.38,36.49
521,47.53,41.80,40.72,44.32,40.32,38.74,37.18,37.29
522,47.68,42.30,41.29,44.67,40.92,39.43,37.97,38.07
523,47.83,42.79,41.84,45.01,41.49,40.10,38.74,38.83
524,47.97,43.26,42.38,45.33,42.05,40.75,39.47,39.56
525,48.11,43.71,42.89,45.65,42.58,41.37,40.18,40.25
526,48.24,44.14,43.37,45.94,43.08,41.95,40.84,40.91
527,48.36,44.54,43.82,46.22,43.55,42.50,41.46,41.53
528,48.47,44.91,44.24,46.47,43.99,43.01,42.04,42.11
529,48.57,45.25,44.63,46.71,44.39,43.48,42.58,42.64
530,48.66,45.56,44.98,46.93,44.76,43.91,43.06,43.12
531,48.75,45.84,45.29,47.12,45.09,44.29,43.50,43.55
532,48.82,46.09,45.58,47.29,45.39,44.63,43.89,43.94
533,48.89,46.31,45.82,47.44,45.65,44.93,44.23,44.28
534,48.95,46.50,46.04,47.57,45.87,45.19,44.53,44.57
535,48.99,46.66,46.22,47.68,46.05,45.41,44.78,44.82
536,49.03,46.78,46.36,47.77,46.21,45.59,44.98,45.02
537,49.06,46.88,46.47,47.84,46.32,45.72,45.13,45.17
538,49.08,46.95,46.55,47.89,46.41,45.82,45.24,45.28
539,49.10,47.00,46.60,47.92,46.46,45.88,45.31,45.35
540,49.10,47.01,46.62,47.93,46.47,45.90,45.33,45.37
541,49.10,47.00,46.60,47.92,46.46,45.88,45.31,45.35
542,49.08,46.95,46.55,47.89,46.41,45.82,45.24,45.28
543,49.06,46.88,46.47,47.84,46.32,45.72,45.13,45.17
544,49.03,46.78,46.36,47.77,46.21,45.59,44.98,45.02
545,48.99,46.66,46.22,47.68,46.05,45.41,44.78,44.82
546,48.95,46.50,46.04,47.57,45.87,45.19,44.53,44.57
547,48.89,46.31,45.82,47.44,45.65,44.93,44.23,44.28
548,48.82,46.09,45.58,47.29,45.39,44.63,43.89,43.94
549,48.75,45.84,45.29,47.12,45.09,44.29,43.50,43.55
550,48.66,45.56,44.98,46.93,44.76,43.91,43.06,43.12
551,48.57,45.25,44.63,46.71,44.39,43.48,42.58,42.64
552,48.47,44.91,44.24,46.47,43.99,43.01,42.04,42.11
553,48.36,44.54,43.82,46.22,43.55,42.50,41.46,41.53
554,48.24,44.14,43.37,45.94,43.08,41.95,40.84,40.91
555,48.11,43.71,42.89,45.65,42.58,41.37,40.18,40.25
556,47.97,43.26,42.38,45.33,42.05,40.75,39.47,39.56
557,47.83,42.79,41.84,45.01,41.49,40.10,38.74,38.83
558,47.68,42.30,41.29,44.67,40.92,39.43,37.97,38.07
559,47.53,41.80,40.72,44.32,40.32,38.74,37.18,37.29
560,47.38,41.28,40.14,43.96,39.71,38.03,36.38,36.49
561,47.22,40.76,39.55,43.60,39.10,37.32,35.57,35.68
562,47.06,40.24,38.96,43.24,38.48,36.60,34.75,34.87
563,46.91,39.72,38.37,42.88,37.87,35.89,33.94,34.07
564,46.76,39.21,37.79,42.53,37.27,35.19,33.14,33.28
565,46.61,38.71,37.23,42.18,36.68,34.51,32.37,32.51
566,46.46,38.24,36.69,41.85,36.12,33.86,31.63,31.77
567,46.33,37.79,36.19,41.54,35.59,33.24,30.92,31.08
568,46.20,37.37,35.71,41.25,35.10,32.66,30.27,30.43
569,46.09,36.99,35.28,40.99,34.65,32.14,29.67,29.83
570,45.98,36.64,34.89,40.75,34.24,31.67,29.14,29.30
571,45.89,36.35,34.55,40.54,33.89,31.26,28.67,28.84
572,45.82,36.10,34.27,40.37,33.60,30.92,28.28,28.46
573,45.76,35.90,34.05,40.24,33.37,30.65,27.97,28.15
574,45.72,35.76,33.89,40.14,33.20,30.45,27.75,27.93
575,45.69,35.67,33.79,40.08,33.10,30.33,27.62,27.80
576,45.68,35.64,33.76,40.06,33.06,30.29,27.57,27.75
577,45.69,35.67,33.79,40.08,33.10,30.33,27.62,27.80
578,45.72,35.76,33.89,40.14,33.20,30.45,27.75,27.93
579,45.76,35.90,34.05,40.24,33.37,30.65,27.97,28.15
580,45.82,36.10,34.27,40.37,33.60,30.92,28.28,28.46
581,45.89,36.35,34.55,40.54,33.89,31.26,28.67,28.84
582,45.98,36.64,34.89,40.75,34.24,31.67,29.14,29.30
583,46.09,36.99,35.28,40.99,34.65,32.14,29.67,29.83
584,46.20,37.37,35.71,41.25,35.10,32.66,30.27,30.43
585,46.33,37.79,36.19,41.54,35.59,33.24,30.92,31.08
586,46.46,38.24,36.69,41.85,36.12,33.86,31.63,31.77
587,46.61,38.71,37.23,42.18,36.68,34.51,32.37,32.51
588,46.76,39.21,37.79,42.53,37.27,35.19,33.14,33.28
589,46.91,39.72,38.37,42.88,37.87,35.89,33.94,34.07
590,47.06,40.24,38.96,43.24,38.48,36.60,34.75,34.87
591,47.22,40.76,39.55,43.60,39.10,37.32,35.57,35.68
592,47.38,41.28,40.14,43.96,39.71,38.03,36.38,36.49
593,47.53,41.80,40.72,44.32,40.32,38.74,37.18,37.29
594,47.68,42.30,41.29,44.67,40.92,39.43,37.97,38.07
595,47.83,42.79,41.84,45.01,41.49,40.10,38.74,38.83
596,47.97,43.26,42.38,45.33,42.05,40.75,39.47,39.56
597,48.11,43.71,42.89,45.65,42.58,41.37,40.18,40.25
598,48.24,44.14,43.37,45.94,43.08,41.95,40.84,40.91
599,48.36,44.54,43.82,46.22,43.55,42.50,41.46,41.53
600,48.47,44.91,44.24,46.47,43.99,43.01,42.04,42.11
601,48.57,45.25,44.63,46.71,44.39,43.48,42.58,42.64
602,48.66,45.56,44.98,46.93,44.76,43.91,43.06,43.12
603,48.75,45.84,45.29,47.12,45.09,44.29,43.50,43.55
604,48.82,46.09,45.58,47.29,45.39,44.63,43.89,43.94
605,48.89,46.31,45.82,47.44,45.65,44.93,44.23,44.28
606,48.95,46.50,46.04,47.57,45.87,45.19,44.53,44.57
607,48.99,46.66,46.22,47.68,46.05,45.41,44.78,44.82
608,49.03,46.78,46.36,47.77,46.21,45.59,44.98,45.02
609,49.06,46.88,46.47,47.84,46.32,45.72,45.13,45.17
610,49.08,46.95,46.55,47.89,46.41,45.82,45.24,45.28
611,49.10,47.00,46.60,47.92,46.46,45.88,45.31,45.35
612,49.10,47.01,46.62,47.93,46.47,45.90,45.33,45.37
613,49.10,47.00,46.60,47.92,46.46,45.88,45.31,45.35
614,49.08,46.95,46.55,47.89,46.41,45.82,45.24,45.28
615,49.06,46.88,46.47,47.84,46.32,45.72,45.13,45.17
616,49.03,46.78,46.36,47.77,46.21,45.59,44.98,45.02
617,48.99,46.66,46.22,47.68,46.05,45.41,44.78,44.82
618,48.95,46.50,46.04,47.57,45.87,45.19,44.53,44.57
619,48.89,46.31,45.82,47.44,45.65,44.93,44.23,44.28
620,48.82,46.09,45.58,47.29,45.39,44.63,43.89,43.94
621,48.75,45.84,45.29,47.12,45.09,44.29,43.50,43.55
622,48.66,45.56,44.98,46.93,44.76,43.91,43.06,43.12
623,48.57,45.25,44.63,46.71,44.39,43.48,42.58,42.64
624,48.47,44.91,44.24,46.47,43.99,43.01,42.04,42.11
625,48.36,44.54,43.82,46.22,43.55,42.50,41.46,41.53
626,48.24,44.14,43.37,45.94,43.08,41.95,40.84,40.91
627,48.11,43.71,42.89,45.65,42.58,41.37,40.18,40.25
628,47.97,43.26,42.38,45.33,42.05,40.75,39.47,39.56
629,47.83,42.79,41.84,45.01,41.49,40.10,38.74,38.83
630,47.68,42.30,41.29,44.67,40.92,39.43,37.97,38.07
631,47.53,41.80,40.72,44.32,40.32,38.74,37.18,37.29
632,47.38,41.28,40.14,43.96,39.71,38.03,36.38,36.49
633,47.22,40.76,39.55,43.60,39.10,37.32,35.57,35.68
634,47.06,40.24,38.96,43.24,38.48,36.60,34.75,34.87
635,46.91,39.72,38.37,42.88,37.87,35.89,33.94,34.07
636,46.76,39.21,37.79,42.53,37.27,35.19,33.14,33.28
637,46.61,38.71,37.23,42.18,36.68,34.51,32.37,32.51
638,46.46,38.24,36.69,41.85,36.12,33.86,31.63,31.77
639,46.33,37.79,36.19,41.54,35.59,33.24,30.92,31.08
640,46.20,37.37,35.71,41.25,35.10,32.66,30.27,30.43
641,46.09,36.99,35.28,40.99,34.65,32.14,29.67,29.83
642,45.98,36.64,34.89,40.75,34.24,31.67,29.14,29.30
643,45.89,36.35,34.55,40.54,33.89,31.26,28.67,28.84
644,45.82,36.10,34.27,40.37,33.60,30.92,28.28,28.46
645,45.76,35.90,34.05,40.24,33.37,30.65,27.97,28.15
646,45.72,35.76,33.89,40.14,33.20,30.45,27.75,27.93
647,45.69,35.67,33.79,40.08,33.10,30.33,27.62,27.80
648,45.68,35.64,33.76,40.06,33.06,30.29,27.57,27.75
649,45.69,35.67,33.79,40.08,33.10,30.33,27.62,27.80
650,45.72,35.76,33.89,40.14,33.20,30.45,27.75,27.93
651,45.76,35.90,34.05,40.24,33.37,30.65,27.97,28.15
652,45.82,36.10,34.27,40.37,33.60,30.92,28.28,28.46
653,45.89,36.35,34.55,40.54,33.89,31.26,28.67,28.84
654,45.98,36.64,34.89,40.75,34.24,31.67,29.14,29.30
655,46.09,36.99,35.28,40.99,34.65,32.14,29.67,29.83
656,46.20,37.37,35.71,41.25,35.10,32.66,30.27,30.43
657,46.33,37.79,36.19,41.54,35.59,33.24,30.92,31.08
658,46.46,38.24,36.69,41.85,36.12,33.86,31.63,31.77
659,46.61,38.71,37.23,42.18,36.68,34.51,32.37,32.51
660,46.76,39.21,37.79,42.53,37.27,35.19,33.14,33.28
661,46.91,39.72,38.37,42.88,37.87,35.89,33.94,34.07
662,47.06,40.24,38.96,43.24,38.48,36.60,34.75,34.87
663,47.22,40.76,39.55,43.60,39.10,37.32,35.57,35.68
664,47.38,41.28,40.14,43.96,39.71,38.03,36.38,36.49
665,47.53,41.80,40.72,44.32,40.32,38.74,37.18,37.29
666,47.68,42.30,41.29,44.67,40.92,39.43,37.97,38.07
667,47.83,42.79,41.84,45.01,41.49,40.10,38.74,38.83
668,47.97,43.26,42.38,45.33,42.05,40.75,39.47,39.56
669,48.11,43.71,42.89,45.65,42.58,41.37,40.18,40.25
670,48.24,44.14,43.37,45.94,43.08,41.95,40.84,40.91
671,48.36,44.54,43.82,46.22,43.55,42.50,41.46,41.53
672,48.47,44.91,44.24,46.47,43.99,43.01,42.04,42.11
673,48.57,45.25,44.63,46.71,44.39,43.48,42.58,42.64
674,48.66,45.56,44.98,46.93,44.76,43.91,43.06,43.12
675,48.75,45.84,45.29,47.12,45.09,44.29,43.50,43.55
676,48.82,46.09,45.58,47.29,45.39,44.63,43.89,43.94
677,48.89,46.31,45.82,47.44,45.65,44.93,44.23,44.28
678,48.95,46.50,46.04,47.57,45.87,45.19,44.53,44.57
679,48.99,46.66,46.22,47.68,46.05,45.41,44.78,44.82
680,49.03,46.78,46.36,47.77,46.21,45.59,44.98,45.02
681,49.06,46.88,46.47,47.84,46.32,45.72,45.13,45.17
682,49.08,46.95,46.55,47.89,46.41,45.82,45.24,45.28
683,49.10,47.00,46.60,47.92,46.46,45.88,45.31,45.35
684,49.10,47.01,46.62,47.93,46.47,45.90,45.33,45.37
685,49.10,47.00,46.60,47.92,46.46,45.88,45.31,45.35
686,49.08,46.95,46.55,47.89,46.41,45.82,45.24,45.28
687,49.06,46.88,46.47,47.84,46.32,45.72,45.13,45.17
688,49.03,46.78,46.36,47.77,46.21,45.59,44.98,45.02
689,48.99,46.66,46.22,47.68,46.05,45.41,44.78,44.82
690,48.95,46.50,46.04,47.57,45.87,45.19,44.53,44.57
691,48.89,46.31,45.82,47.44,45.65,44.93,44.23,44.28
692,48.82,46.09,45.58,47.29,45.39,44.63,43.89,43.94
693,48.75,45.84,45.29,47.12,45.09,44.29,43.50,43.55
694,48.66,45.56,44.98,46.93,44.76,43.91,43.06,43.12
695,48.57,45.25,44.63,46.71,44.39,43.48,42.58,42.64
696,48.47,44.91,44.24,46.47,43.99,43.01,42.04,42.11
697,48.36,44.54,43.82,46.22,43.55,42.50,41.46,41.53
698,48.24,44.14,43.37,45.94,43.08,41.95,40.84,40.91
699,48.11,43.71,42.89,45.65,42.58,41.37,40.18,40.25
700,47.97,43.26,42.38,45.33,42.05,40.75,39.47,39.56
701,47.83,42.79,41.84,45.01,41.49,40.10,38.74,38.83
702,47.68,42.30,41.29,44.67,40.92,39.43,37.97,38.07
703,47.53,41.80,40.72,44.32,40.32,38.74,37.18,37.29
704,47.38,41.28,40.14,43.96,39.71,38.03,36.38,36.49
705,47.22,40.76,39.55,43.60,39.10,37.32,35.57,35.68
706,47.06,40.24,38.96,43.24,38.48,36.60,34.75,34.87
707,46.91,39.72,38.37,42.88,37.87,35.89,33.94,34.07
708,46.76,39.21,37.79,42.53,37.27,35.19,33.14,33.28
709,46.61,38.71,37.23,42.18,36.68,34.51,32.37,32.51
710,46.46,38.24,36.69,41.85,36.12,33.86,31.63,31.77
711,46.33,37.79,36.19,41.54,35.59,33.24,30.92,31.08
712,46.20,37.37,35.71,41.25,35.10,32.66,30.27,30.43
713,46.09,36.99,35.28,40.99,34.65,32.14,29.67,29.83
714,45.98,36.64,34.89,40.75,34.24,31.67,29.14,29.30
715,45.89,36.35,34.55,40.54,33.89,31.26,28.67,28.84
716,45.82,36.10,34.27,40.37,33.60,30.92,28.28,28.46
717,45.76,35.90,34.05,40.24,33.37,30.65,27.97,28.15
718,45.72,35.76,33.89,40.14,33.20,30.45,27.75,27.93
719,45.69,35.67,33.79,40.08,33.10,30.33,27.62,27.80
720,45.68,35.64,33.76,40.06,33.06,30.29,27.57,27.75
721,45.69,35.67,33.79,40.08,33.10,30.33,27.62,27.80
722,45.72,35.76,33.89,40.14,33.20,30.45,27.75,27.93
723,45.76,35.90,34.05,40.24,33.37,30.65,27.97,28.15
724,45.82,36.10,34.27,40.37,33.60,30.92,28.28,28.46
725,45.89,36.35,34.55,40.54,33.89,31.26,28.67,28.84
726,45.98,36.64,34.89,40.75,34.24,31.67,29.14,29.30
727,46.09,36.99,35.28,40.99,34.65,32.14,29.67,29.83
728,46.20,37.37,35.71,41.25,35.10,32.66,30.27,30.43
729,46.33,37.79,36.19,41.54,35.59,33.24,30.92,31.08
730,46.46,38.24,36.69,41.85,36.12,33.86,31.63,31.77
731,46.61,38.71,37.23,42.18,36.68,34.51,32.37,32.51
732,46.76,39.21,37.79,42.53,37.27,35.19,33.14,33.28
733,46.91,39.72,38.37,42.88,37.87,35.89,33.94,34.07
734,47.06,40.24,38.96,43.24,38.48,36.60,34.75,34.87
735,47.22,40.76,39.55,43.60,39.10,37.32,35.57,35.68
736,47.38,41.28,40.14,43.96,39.71,38.03,36.38,36.49
737,47.53,41.80,40.72,44.32,40.32,38.74,37.18,37.29
738,47.68,42.30,41.29,44.67,40.92,39.43,37.97,38.07
739,47.83,42.79,41.84,45.01,41.49,40.10,38.74,38.83
740,47.97,43.26,42.38,45.33,42.05,40.75,39.47,39.56
741,48.11,43.71,42.89,45.65,42.58,41.37,40.18,40.25
742,48.24,44.14,43.37,45.94,43.08,41.95,40.84,40.91
743,48.36,44.54,43.82,46.22,43.55,42.50,41.46,41.53
744,48.47,44.91,44.24,46.47,43.99,43.01,42.04,42.11
745,48.57,45.25,44.63,46.71,44.39,43.48,42.58,42.64
746,48.66,45.56,44.98,46.93,44.76,43.91,43.06,43.12
747,48.75,45.84,45.29,47.12,45.09,44.29,43.50,43.55
748,48.82,46.09,45.58,47.29,45.39,44.63,43.89,43.94
749,48.89,46.31,45.82,47.44,45.65,44.93,44.23,44.28
750,48.95,46.50,46.04,47.57,45.87,45.19,44.53,44.57
751,48.99,46.66,46.22,47.68,46.05,45.41,44.78,44.82
752,49.03,46.78,46.36,47.77,46.21,45.59,44.98,45.02
753,49.06,46.88,46.47,47.84,46.32,45.72,45.13,45.17
754,49.08,46.95,46.55,47.89,46.41,45.82,45.24,45.28
755,49.10,47.00,46.60,47.92,46.46,45.88,45.31,45.35
756,49.10,47.01,46.62,47.93,46.47,45.90,45.33,45.37
757,49.10,47.00,46.60,47.92,46.46,45.88,45.31,45.35
758,49.08,46.95,46.55,47.89,46.41,45.82,45.24,45.28
759,49.06,46.88,46.47,47.84,46.32,45.72,45.13,45.17
760,49.03,46.78,46.36,47.77,46.21,45.59,44.98,45.02
761,48.99,46.66,46.22,47.68,46.05,45.41,44.78,44.82
762,48.95,46.50,46.04,47.57,45.87,45.19,44.53,44.57
763,48.89,46.31,45.82,47.44,45.65,44.93,44.23,44.28
764,48.82,46.09,45.58,47.29,45.39,44.63,43.89,43.94
765,48.75,45.84,45.29,47.12,45.09,44.29,43.50,43.55
766,48.66,45.56,44.98,46.93,44.76,43.91,43.06,43.12
767,48.57,45.25,44.63,46.71,44.39,43.48,42.58,42.64
768,48.47,44.91,44.24,46.47,43.99,43.01,42.04,42.11
769,48.36,44.54,43.82,46.22,43.55,42.50,41.46,41.53
770,48.24,44.14,43.37,45.94,43.08,41.95,40.84,40.91
771,48.11,43.71,42.89,45.65,42.58,41.37,40.18,40.25
772,47.97,43.26,42.38,45.33,42.05,40.75,39.47,39.56
773,47.83,42.79,41.84,45.01,41.49,40.10,38.74,38.83
774,47.68,42.30,41.29,44.67,40.92,39.43,37.97,38.07
775,47.53,41.80,40.72,44.32,40.32,38.74,37.18,37.29
776,47.38,41.28,40.14,43.96,39.71,38.03,36.38,36.49
777,47.22,40.76,39.55,43.60,39.10,37.32,35.57,35.68
778,47.06,40.24,38.96,43.24,38.48,36.60,34.75,34.87
779,46.91,39.72,38.37,42.88,37.87,35.89,33.94,34.07
780,46.76,39.21,37.79,42.53,37.27,35.19,33.14,33.28
781,46.61,38.71,37.23,42.18,36.68,34.51,32.37,32.51
782,46.46,38.24,36.69,41.85,36.12,33.86,31.63,31.77
783,46.33,37.79,36.19,41.54,35.59,33.24,30.92,31.08
784,46.20,37.37,35.71,41.25,35.10,32.66,30.27,30.43
785,46.09,36.99,35.28,40.99,34.65,32.14,29.67,29.83
786,45.98,36.64,34.89,40.75,34.24,31.67,29.14,29.30
787,45.89,36.35,34.55,40.54,33.89,31.26,28.67,28.84
788,45.82,36.10,34.27,40.37,33.60,30.92,28.28,28.46
789,45.76,35.90,34.05,40.24,33.37,30.65,27.97,28.15
790,45.72,35.76,33.89,40.14,33.20,30.45,27.75,27.93
791,45.69,35.67,33.79,40.08,33.10,30.33,27.62,27.80
792,45.68,35.64,33.76,40.06,33.06,30.29,27.57,27.75
793,45.69,35.67,33.79,40.08,33.10,30.33,27.62,27.80
794,45.72,35.76,33.89,40.14,33.20,30.45,27.75,27.93
795,45.76,35.90,34.05,40.24,33.37,30.65,27.97,28.15
796,45.82,36.10,34.27,40.37,33.60,30.92,28.28,28.46
797,45.89,36.35,34.55,40.54,33.89,31.26,28.67,28.84
798,45.98,36.64,34.89,40.75,34.24,31.67,29.14,29.30
799,46.09,36.99,35.28,40.99,34.65,32.14,29.67,29.83
800,46.20,37.37,35.71,41.25,35.10,32.66,30.27,30.43
801,46.33,37.79,36.19,41.54,35.59,33.24,30.92,31.08
802,46.46,38.24,36.69,41.85,36.12,33.86,31.63,31.77
803,46.61,38.71,37.23,42.18,36.68,34.51,32.37,32.51
804,46.76,39.21,37.79,42.53,37.27,35.19,33.14,33.28
805,46.91,39.72,38.37,42.88,37.87,35.89,33.94,34.07
806,47.06,40.24,38.96,43.24,38.48,36.60,34.75,34.87
807,47.22,40.76,39.55,43.60,39.10,37.32,35.57,35.68
808,47.38,41.28,40.14,43.96,39.71,38.03,36.38,36.49
809,47.53,41.80,40.72,44.32,40.32,38.74,37.18,37.29
810,47.68,42.30,41.29,44.67,40.92,39.43,37.97,38.07
811,47.83,42.79,41.84,45.01,41.49,40.10,38.74,38.83
812,47.97,43.26,42.38,45.33,42.05,40.75,39.47,39.56
813,48.11,43.71,42.89,45.65,42.58,41.37,40.18,40.25
814,48.24,44.14,43.37,45.94,43.08,41.95,40.84,40.91
815,48.36,44.54,43.82,46.22,43.55,42.50,41.46,41.53
816,48.47,44.91,44.24,46.47,43.99,43.01,42.04,42.11
817,48.57,45.25,44.63,46.71,44.39,43.48,42.58,42.64
818,48.66,45.56,44.98,46.93,44.76,43.91,43.06,43.12
819,48.75,45.84,45.29,47.12,45.09,44.29,43.50,43.55
820,48.82,46.09,45.58,47.29,45.39,44.63,43.89,43.94
821,48.89,46.31,45.82,47.44,45.65,44.93,44.23,44.28
