time,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11
2773,30.23,21.97,8.79,7.25,10.26,1.46,3.55,1.52,4.16,7.09,-0.67
2774,30.44,21.49,8.70,6.84,10.38,2.26,2.71,1.31,4.01,7.26,0.25
2775,30.77,20.88,8.50,6.90,10.33,2.32,2.63,1.33,3.08,6.75,-1.20
2776,31.27,22.09,8.17,7.84,10.11,1.60,3.36,1.63,4.04,7.75,-0.19
2777,32.25,21.79,9.37,8.17,10.73,2.01,3.35,1.57,4.35,7.18,-0.18
2778,32.60,22.61,9.64,7.25,11.48,2.18,3.71,1.14,4.99,7.41,-0.76
2779,34.45,23.90,10.70,8.53,11.21,2.24,2.98,1.67,5.23,8.06,-0.35
2780,35.00,24.02,9.67,8.32,12.04,1.00,3.32,2.08,5.37,7.70,-0.46
2781,36.20,25.00,10.84,8.52,11.12,1.28,2.85,2.14,4.02,8.13,0.08
2782,37.56,25.38,10.90,8.87,11.89,2.10,3.30,2.23,4.29,7.63,-0.19
2783,38.87,26.90,10.69,9.22,12.83,2.47,3.34,2.06,5.10,9.68,-0.03
2784,39.44,27.29,11.49,9.25,13.21,3.10,2.80,1.95,4.89,8.76,-0.81
2785,42.38,28.99,12.22,9.77,13.31,2.70,2.92,2.06,5.39,10.06,-0.73
2786,42.32,30.41,12.71,10.41,14.71,1.69,3.57,2.65,5.38,9.74,-0.10
2787,45.20,31.69,11.46,10.40,15.04,3.44,4.08,2.83,5.40,10.19,-0.05
2788,46.97,31.94,13.86,10.83,16.19,3.09,4.40,2.80,5.54,10.76,-0.31
2789,48.88,34.50,13.98,10.87,16.10,2.72,4.40,2.13,6.67,11.03,-0.94
2790,50.69,34.66,14.30,12.05,16.98,2.62,5.13,2.45,5.70,12.07,-1.09
2791,51.99,36.46,14.94,13.00,17.61,3.60,6.02,3.27,6.33,12.13,-0.77
2792,53.86,36.89,14.46,13.20,19.00,2.64,4.69,3.19,6.77,12.98,-0.55
2793,55.18,38.68,17.05,13.70,19.75,3.74,5.14,2.65,7.54,13.08,0.14
2794,57.39,40.03,15.83,13.44,19.22,4.08,5.55,3.18,6.69,13.38,-0.73
2795,58.17,41.34,16.07,13.42,20.29,2.85,5.01,3.19,7.05,13.04,-0.49
2796,60.78,42.02,16.96,14.51,19.66,3.43,4.76,3.66,7.50,13.70,-0.60
2797,61.24,43.68,17.35,14.68,21.03,3.69,5.96,3.92,7.17,13.73,-0.85
2798,63.61,43.90,16.48,15.22,21.92,3.73,5.42,2.90,8.27,14.96,-0.60
2799,64.23,45.00,17.78,15.56,21.86,4.11,5.38,3.39,7.76,14.94,-2.06
2800,65.00,45.26,18.56,16.43,22.67,4.61,5.71,3.77,9.16,16.22,-0.55
2801,67.08,46.18,18.82,15.71,22.71,3.50,6.71,3.25,7.76,15.53,-0.71
2802,67.17,46.75,18.96,16.08,22.13,3.25,6.34,4.16,9.88,15.61,-1.77
2803,68.27,47.17,19.52,15.84,23.11,4.31,5.47,4.68,9.15,16.91,-0.81
2804,68.91,47.62,20.98,16.65,23.10,4.38,6.62,4.07,9.21,16.85,-0.48
2805,69.39,48.00,19.47,16.75,22.12,4.59,6.73,3.95,8.51,15.57,-0.30
2806,69.07,49.18,19.52,16.72,22.95,4.32,6.91,4.03,9.00,17.19,-0.84
2807,68.59,49.25,19.33,16.26,23.41,3.91,6.65,3.88,8.94,16.05,-0.06
2808,70.11,49.30,20.01,16.91,23.61,4.93,6.62,4.15,9.14,15.46,-0.97
2809,70.10,50.10,19.84,16.81,23.19,4.92,6.41,3.85,9.16,15.47,-1.43
2810,70.06,48.94,19.49,15.93,24.58,3.65,7.26,4.09,8.61,16.58,-1.40
2811,69.25,48.30,19.80,16.36,23.24,4.34,6.80,3.82,8.40,16.53,-1.16
2812,69.01,48.65,19.53,16.04,23.43,4.47,6.86,5.09,7.45,15.01,-0.61
2813,67.93,47.17,20.08,16.47,22.92,4.46,6.65,4.80,9.49,15.46,-1.45
2814,67.16,46.52,19.28,16.56,22.79,4.46,7.05,3.94,8.77,15.78,-1.02
2815,67.12,46.10,19.11,16.26,22.15,4.60,6.86,3.36,8.31,15.09,-0.45
2816,65.28,44.75,19.47,14.40,21.88,3.74,5.51,3.00,7.71,15.49,-0.98
2817,64.88,44.56,18.91,15.89,20.92,4.69,5.88,3.15,8.32,14.30,-1.21
2818,63.21,44.09,17.89,14.52,21.47,4.50,6.98,3.19,8.03,14.82,-1.30
2819,61.34,42.61,17.53,14.63,20.79,3.68,5.75,2.87,8.01,14.05,-1.26
2820,58.88,41.88,16.88,12.95,20.41,4.98,5.77,3.00,8.00,13.48,-1.20
2821,59.21,41.36,16.62,13.78,19.39,3.62,5.06,3.78,6.48,12.83,-0.55
2822,56.27,40.00,16.87,13.28,19.09,4.01,4.26,3.98,8.00,13.29,-0.84
2823,55.78,38.98,15.89,13.72,17.90,3.59,5.45,3.72,6.86,13.75,-0.46
2824,53.97,37.94,14.84,12.68,17.50,2.47,5.37,2.23,6.94,12.09,-1.85
2825,51.90,36.74,15.58,12.89,17.09,2.76,5.15,2.57,5.86,12.43,-1.31
2826,49.61,34.73,13.35,11.88,17.67,3.28,4.10,2.93,6.81,10.83,-0.75
2827,47.98,33.96,14.04,11.80,15.77,2.84,3.93,2.80,6.74,11.10,-0.38
2828,46.90,32.47,13.49,11.15,15.21,2.96,5.52,2.31,5.65,10.49,-0.03
2829,44.53,31.02,13.17,10.52,16.33,3.13,5.14,2.92,6.33,11.01,-0.85
2830,42.59,29.83,11.96,9.85,14.28,3.07,3.75,1.69,5.59,9.12,-0.61
2831,41.08,29.35,12.41,10.68,14.72,3.47,4.69,2.52,6.04,9.01,-0.38
2832,41.02,27.52,10.98,9.39,13.10,2.74,3.47,2.41,4.30,8.84,-0.84
2833,38.73,27.48,10.78,9.47,13.43,2.27,3.53,2.23,5.30,9.49,0.48
2834,37.07,26.34,10.35,8.25,13.97,2.16,3.44,2.41,4.50,8.82,-0.53
2835,36.15,24.45,10.37,8.15,12.04,3.00,3.20,1.26,4.64,8.40,0.19
2836,35.16,24.12,9.93,7.45,11.73,2.58,2.97,2.16,5.00,8.80,-1.40
2837,34.05,23.89,8.80,8.02,11.18,2.69,3.79,2.37,3.14,7.27,-0.67
2838,32.30,22.76,9.64,8.59,11.79,2.32,3.41,1.22,4.15,7.57,-0.61
2839,32.18,22.46,8.78,6.96,10.02,1.44,3.45,0.41,3.43,7.66,-1.01
2840,31.50,21.19,8.95,6.82,10.10,2.75,3.21,2.20,3.88,6.98,0.22
2841,30.86,21.38,9.05,6.91,10.30,0.91,2.39,2.24,4.21,7.70,0.35
2842,30.86,20.92,8.39,6.35,9.19,2.30,3.36,2.26,4.16,6.96,-0.45
2843,30.43,21.43,8.43,7.34,10.84,2.30,2.89,1.84,3.24,7.60,-0.34
2844,29.50,21.00,7.55,6.95,10.13,1.49,2.91,1.15,4.02,6.96,-0.59
2845,30.29,20.93,8.79,6.82,9.47,1.41,2.77,1.21,4.34,7.10,0.21
2846,30.08,21.01,8.09,8.45,10.05,1.85,2.98,2.64,3.08,6.53,0.37
2847,30.90,22.24,8.55,7.43,10.11,2.07,2.94,2.42,3.40,7.01,-0.64
2848,31.32,21.61,9.70,7.72,10.65,2.03,2.73,1.10,2.49,7.25,-0.42
2849,31.22,22.30,9.20,7.86,11.22,2.18,2.85,2.11,4.34,7.20,0.55
2850,32.98,22.99,9.65,7.73,10.17,1.69,2.42,1.45,3.96,7.27,-0.26
2851,34.80,23.07,10.28,8.82,11.34,2.21,4.01,1.99,3.66,8.10,-0.74
2852,34.37,24.40,9.25,8.46,10.90,2.59,2.83,2.17,3.28,8.29,-0.86
2853,35.70,24.57,10.88,8.09,12.04,1.67,2.51,1.30,4.94,8.18,0.05
2854,37.83,25.14,10.40,9.48,12.22,3.02,2.33,1.78,5.80,8.57,-0.91
2855,38.56,26.38,10.67,9.01,12.95,2.17,3.48,2.37,5.29,8.49,0.03
2856,39.75,27.55,11.51,9.40,13.53,1.86,3.83,1.90,4.90,8.94,-0.99
2857,40.54,30.13,11.86,9.98,13.78,1.84,3.63,2.58,4.89,9.14,-0.63
2858,43.10,30.05,12.09,9.91,13.82,2.54,3.81,2.69,5.05,10.78,-1.16
2859,43.88,30.99,12.73,10.96,14.78,2.89,4.21,2.88,5.98,10.79,-0.69
2860,46.87,32.59,13.70,10.74,16.11,3.53,3.32,2.88,6.29,11.04,-0.90
2861,48.85,33.71,13.60,10.46,15.77,3.59,4.05,3.27,5.87,11.65,-0.83
2862,51.62,35.19,14.94,11.69,16.50,3.41,5.46,2.75,6.18,12.21,-1.11
2863,51.28,36.08,14.88,12.08,17.61,2.79,5.03,2.83,6.43,12.02,-0.70
2864,53.97,36.43,15.50,13.63,17.65,3.27,4.89,2.15,7.38,12.87,-1.15
2865,55.09,38.98,16.03,13.45,17.75,2.87,5.60,3.68,7.57,12.74,-1.37
2866,56.09,39.45,16.12,12.98,18.28,3.81,5.85,2.99,7.09,13.13,-0.32
2867,58.72,40.30,17.07,13.78,19.68,4.29,5.27,2.51,6.80,12.73,-0.84
2868,59.74,41.96,16.59,14.73,20.17,3.75,5.63,3.76,7.10,14.20,-0.84
2869,61.21,43.06,17.08,14.33,20.48,3.58,5.62,3.59,7.17,14.45,-0.08
2870,61.73,44.23,17.30,14.93,22.16,3.90,5.58,3.48,7.74,13.83,-1.88
2871,64.16,43.81,17.21,15.95,20.77,3.32,5.77,4.23,7.80,14.44,-0.45
2872,64.94,46.10,18.16,16.19,22.17,4.64,5.62,4.26,8.40,15.84,-0.55
2873,66.25,46.16,18.18,15.53,21.25,3.15,6.44,3.82,7.86,15.31,-1.79
2874,67.83,46.99,19.69,16.70,22.68,4.38,5.23,3.77,9.05,16.11,-1.37
2875,69.22,47.83,18.77,16.53,22.17,3.30,6.39,3.30,8.11,15.73,-0.85
2876,68.45,48.38,19.94,16.21,22.23,4.12,6.96,4.22,8.72,16.10,-1.34
2877,67.89,49.08,19.33,17.50,23.88,4.02,6.43,4.68,8.35,15.92,-1.33
2878,69.41,49.84,20.04,17.02,22.94,3.91,6.42,3.92,9.00,16.32,-0.87
2879,70.18,48.77,19.78,16.01,24.27,4.67,6.47,5.03,9.45,17.19,-0.87
2880,69.91,48.48,19.70,17.03,25.00,4.39,6.28,3.71,9.04,16.36,-0.82
2881,69.57,49.80,20.10,16.74,24.80,3.64,6.96,4.50,8.87,16.90,-1.54
2882,70.21,49.03,19.69,17.67,23.14,5.22,6.77,3.02,9.07,16.86,-0.47
2883,69.63,49.18,19.34,17.42,23.52,4.39,6.41,3.77,10.09,16.50,0.14
2884,68.68,48.26,19.34,16.96,22.20,4.16,6.71,4.33,8.39,17.05,-2.06
2885,67.50,47.99,19.12,16.35,23.52,4.47,5.42,3.62,7.70,15.98,-0.76
2886,67.76,47.05,19.04,15.99,22.56,4.51,6.96,4.67,8.32,15.21,-0.75
2887,65.91,46.86,19.12,15.88,21.48,3.45,5.64,3.36,8.82,16.90,-0.15
2888,65.46,46.31,18.78,16.39,22.18,4.66,6.44,4.67,7.81,16.69,-1.66
2889,64.18,45.51,18.11,15.96,21.64,5.00,5.76,2.90,7.66,14.91,0.17
2890,63.38,44.56,17.59,15.89,20.59,4.54,5.66,3.48,7.81,14.90,-1.32
2891,61.18,42.75,16.89,15.08,20.81,4.33,5.58,3.68,7.97,13.70,-0.59
2892,59.20,42.38,16.58,14.27,20.36,4.64,4.66,3.85,7.39,13.84,0.29
2893,58.37,40.44,16.87,13.30,19.86,4.23,4.93,3.22,7.09,12.54,-1.10
2894,57.16,38.92,15.90,13.87,19.18,4.05,5.58,3.08,7.14,13.04,-0.76
2895,55.30,38.01,15.98,12.75,18.74,4.04,5.71,3.59,7.90,12.26,-1.52
2896,53.07,36.90,14.81,13.10,17.24,3.88,4.60,2.52,7.75,12.62,-1.81
2897,52.55,35.97,13.75,12.13,17.44,3.18,4.90,3.46,6.37,12.25,-0.91
2898,50.34,34.11,14.09,11.43,17.36,2.82,3.96,2.10,6.45,11.26,-0.17
2899,48.32,32.89,14.76,12.18,16.06,2.12,4.52,3.00,6.00,11.97,-0.30
2900,46.41,32.39,13.61,11.41,14.88,3.13,4.98,2.81,6.03,10.70,-1.07
2901,44.82,30.90,13.14,11.73,15.71,3.38,5.16,3.01,4.87,9.95,-0.62
2902,43.79,30.67,12.29,10.63,14.21,2.62,4.03,2.20,4.36,10.73,0.33
2903,41.36,29.69,10.62,9.16,14.09,2.07,4.47,1.80,5.64,8.76,0.23
2904,39.57,28.42,11.62,10.25,13.83,2.18,3.54,1.87,4.87,9.73,0.42
2905,38.28,26.52,10.95,8.91,11.96,2.85,3.19,1.78,5.00,9.55,-0.07
2906,37.37,25.66,10.66,9.00,12.28,2.73,2.52,1.50,4.53,8.62,-0.84
2907,35.01,24.70,10.46,8.49,11.63,1.93,2.07,1.88,4.23,9.03,-0.79
2908,34.89,24.49,8.99,8.17,11.65,1.29,2.52,1.34,4.40,7.38,0.07
2909,33.49,24.10,9.54,7.45,11.98,3.11,2.97,2.64,4.64,7.46,-0.62
2910,32.35,23.06,8.80,8.08,10.59,2.42,2.17,1.67,3.08,7.06,-0.28
2911,32.25,22.63,8.63,7.42,9.95,1.72,2.78,2.63,4.13,7.17,-0.70
2912,31.54,21.55,8.31,8.65,10.83,1.74,2.64,1.85,4.24,7.27,-0.74
2913,31.33,21.27,8.74,8.08,11.03,2.17,3.48,1.99,2.64,8.04,-0.61
2914,30.28,20.71,8.79,6.84,10.13,1.44,3.18,1.81,3.61,7.66,0.40
2915,30.34,21.03,8.44,6.67,10.26,1.93,3.07,1.92,4.19,6.01,-0.35
2916,30.47,21.85,9.59,7.66,10.81,2.76,3.10,2.03,2.97,6.46,0.41
2917,30.43,20.50,7.82,8.49,10.74,1.53,2.15,2.19,3.84,7.09,0.61
2918,30.01,21.80,8.61,7.19,10.76,2.03,2.25,1.55,4.69,6.45,-0.39
2919,30.28,21.28,7.59,7.90,10.14,1.05,2.85,1.61,3.72,6.32,-0.09
2920,31.87,21.96,8.80,7.07,9.42,1.60,3.06,1.48,4.16,6.96,-0.58
2921,32.15,22.56,9.96,7.30,10.68,1.66,3.90,1.09,5.03,7.84,-0.29
2922,33.55,22.29,8.18,7.49,10.78,1.92,3.03,2.48,4.36,7.40,-0.23
2923,32.79,23.05,9.73,7.17,11.63,2.06,4.04,2.55,5.00,7.32,-0.75
2924,34.62,23.77,9.80,7.70,11.40,1.47,3.69,2.29,4.82,8.22,0.20
2925,36.05,25.03,9.75,9.04,12.81,2.02,3.62,2.52,3.96,8.48,-0.66
2926,37.17,25.45,9.81,9.01,12.87,2.81,2.65,1.69,4.12,8.93,-0.21
2927,38.80,27.32,10.92,9.01,13.62,2.89,4.01,2.07,5.77,9.63,0.34
2928,41.34,27.93,10.89,9.29,13.38,2.56,3.59,2.53,5.42,9.61,-0.32
2929,40.96,28.80,12.21,11.21,13.50,2.56,3.67,1.32,6.37,9.62,-0.83
2930,43.35,29.88,11.78,10.97,14.14,2.89,3.23,2.24,4.94,9.88,-0.92
2931,44.00,30.89,13.15,10.86,14.96,2.99,4.12,2.47,5.74,10.35,-0.67
2932,46.43,31.50,13.29,11.53,14.94,3.55,4.37,2.27,5.93,10.44,-1.24
2933,47.95,33.59,14.82,11.73,16.07,3.20,4.91,2.77,6.45,11.31,0.37
2934,49.90,35.05,14.28,12.04,17.13,2.83,3.86,3.18,6.25,11.05,-0.44
2935,52.41,36.45,13.37,12.65,16.94,3.78,4.20,2.56,6.10,12.02,-1.09
2936,54.13,37.87,14.69,13.09,17.60,4.11,5.11,3.56,6.28,13.02,-0.62
2937,55.51,38.58,15.01,14.01,18.26,3.37,6.17,2.70,7.88,13.09,0.11
2938,57.54,39.85,17.00,12.87,18.84,3.31,5.11,3.08,7.49,13.23,-0.34
2939,58.48,40.65,16.50,14.77,19.79,3.68,6.09,3.15,8.02,12.67,-0.77
2940,59.64,42.44,16.26,13.61,20.36,3.43,5.40,3.45,8.40,13.12,-0.56
2941,61.10,42.90,17.69,14.44,20.84,3.98,5.78,3.40,7.34,14.49,-0.43
2942,61.98,43.67,17.60,14.62,20.78,4.50,6.09,2.98,7.59,15.19,-1.20
2943,63.70,44.64,17.97,14.12,21.29,3.61,5.12,4.03,8.69,15.33,-0.52
2944,65.21,46.13,19.19,15.26,21.75,4.66,6.33,3.00,8.21,14.52,-1.12
2945,66.23,46.24,18.31,15.45,22.58,4.46,6.57,3.67,8.52,15.05,-1.10
2946,67.03,46.99,18.29,15.45,22.00,4.57,5.87,3.93,8.99,15.74,-0.11
2947,68.16,48.15,20.74,16.64,23.24,4.50,6.14,4.51,8.81,15.57,-1.68
2948,69.23,47.47,20.21,16.21,23.33,3.99,6.49,3.75,9.69,16.55,-1.40
2949,70.09,48.91,19.37,15.98,23.33,4.25,7.41,4.83,8.63,15.87,-0.21
2950,69.67,48.39,19.33,17.09,23.10,4.71,6.56,4.51,8.16,15.72,-0.65
2951,69.17,49.59,20.35,16.81,22.51,4.79,6.02,4.93,8.59,16.00,-0.58
2952,70.31,49.13,20.10,16.23,23.24,4.12,6.01,4.30,8.80,16.58,-0.47
2953,69.63,48.88,19.42,17.55,23.00,4.29,6.17,3.70,8.90,16.58,-0.11
2954,69.17,47.65,20.54,16.81,23.76,4.63,6.31,4.79,8.59,16.54,-0.90
2955,69.79,49.01,20.88,17.17,23.57,4.45,6.64,3.60,8.31,16.28,-0.56
2956,68.86,47.99,19.24,17.11,23.23,4.25,5.53,3.22,8.56,15.56,-0.92
2957,68.04,47.82,19.60,17.23,22.09,4.55,6.76,3.63,9.63,15.88,-1.14
2958,67.06,47.75,18.85,15.96,23.28,4.55,6.27,4.38,8.82,15.18,-0.96
2959,66.88,46.20,18.02,15.84,21.98,3.94,6.43,2.88,8.25,15.17,-0.47
2960,65.54,45.61,18.58,15.76,22.13,4.13,5.73,3.63,8.04,14.50,-1.35
2961,64.84,44.62,19.14,15.19,21.72,3.52,6.10,3.49,8.11,14.55,-1.13
2962,62.65,43.84,18.73,14.46,21.04,4.70,6.13,3.39,7.93,14.17,-0.91
2963,61.08,42.62,17.03,15.01,19.88,4.26,5.81,3.15,8.24,14.96,-1.64
2964,59.81,41.77,17.15,14.61,19.85,3.50,5.80,3.65,7.81,14.45,0.15
2965,58.29,40.83,16.83,14.12,19.58,4.20,6.15,2.13,7.70,13.42,-0.94
2966,57.02,38.80,15.76,13.79,18.49,4.35,5.60,2.94,8.02,13.12,0.15
2967,55.77,38.41,16.24,13.41,19.52,3.93,6.27,2.27,6.64,13.51,0.08
2968,54.35,37.89,15.04,13.16,17.92,3.12,4.47,3.90,6.99,12.04,-1.02
2969,51.86,36.14,14.03,12.31,17.45,3.11,5.39,2.46,6.76,12.88,0.10
2970,50.44,35.58,15.04,11.45,16.17,2.76,4.90,2.68,6.21,11.65,-0.39
2971,47.49,34.83,14.03,10.82,16.18,2.46,4.78,3.15,6.34,11.23,-1.16
2972,46.98,32.48,12.88,10.96,14.86,3.77,3.96,1.53,6.22,11.44,-0.46
2973,44.15,30.86,12.63,10.02,14.62,3.77,3.29,2.86,5.69,10.33,-0.38
2974,42.75,29.25,12.72,11.02,14.65,2.22,3.78,2.25,5.14,9.95,-1.13
2975,41.37,28.68,11.78,11.04,14.69,2.88,4.83,2.17,5.22,9.53,-0.22
2976,40.08,27.12,10.82,9.54,12.76,3.23,4.53,2.69,4.64,8.80,-1.26
2977,37.76,26.28,10.51,9.07,12.41,2.21,2.86,2.23,5.88,9.20,-0.73
2978,37.34,25.36,10.46,8.52,13.48,1.99,3.96,2.29,4.96,8.16,-0.16
2979,35.49,24.24,9.40,9.37,11.84,1.72,3.40,1.73,4.68,7.82,0.07
2980,34.46,24.82,9.49,8.46,11.65,2.26,2.89,2.02,4.89,7.28,0.46
2981,33.26,23.67,9.07,8.24,11.11,2.94,3.06,1.95,3.70,7.39,-0.28
2982,32.44,22.38,9.85,7.47,10.69,1.84,3.19,1.94,3.79,7.44,-1.08
2983,31.83,22.23,9.73,7.55,10.40,2.98,3.97,2.72,4.09,6.98,-0.16
2984,31.31,22.00,8.50,7.71,11.05,2.12,2.78,2.15,4.58,7.51,0.12
2985,30.51,21.66,8.12,6.25,9.96,1.99,2.36,1.42,4.03,6.74,-0.40
2986,31.14,21.67,8.47,7.37,9.75,2.54,3.16,2.32,3.23,6.89,0.01
2987,30.16,21.21,8.57,7.32,10.08,1.69,2.50,2.51,3.78,7.36,-1.25
2988,29.57,21.93,8.35,6.73,10.88,2.08,3.38,1.20,3.80,6.55,-0.88
2989,30.16,20.71,8.43,6.81,9.61,1.84,2.71,0.99,3.68,6.58,-0.92
2990,29.26,20.89,8.80,7.62,10.05,1.31,3.06,2.07,3.37,7.53,0.02
2991,29.97,21.54,9.14,7.82,10.97,1.81,2.41,1.95,4.09,6.71,-0.04
2992,31.43,22.19,8.52,7.92,10.46,1.86,1.88,2.28,3.60,7.41,-1.64
2993,32.07,22.61,9.68,8.01,11.13,2.48,3.53,2.02,3.95,7.63,-1.18
2994,31.84,23.52,9.26,7.57,10.86,1.89,3.06,1.76,4.22,7.85,-0.15
2995,32.98,23.39,9.08,8.12,11.10,1.32,2.10,1.40,4.27,7.26,0.13
2996,35.78,24.64,10.36,8.07,11.55,3.17,3.41,1.98,5.00,7.04,-0.74
2997,35.79,24.92,10.46,8.42,12.96,1.35,3.70,2.35,4.61,9.58,-0.53
2998,37.11,26.84,10.68,10.00,12.88,3.48,4.29,2.48,4.80,8.25,-0.58
2999,38.62,27.25,10.46,9.25,12.86,2.66,4.46,2.69,5.08,9.63,-0.57
3000,40.23,27.97,11.67,9.95,12.77,2.71,4.11,2.37,4.99,9.30,-0.77
3001,42.14,29.53,11.81,10.50,13.49,2.41,3.58,1.79,6.37,8.52,-0.29
3002,42.59,29.93,12.31,10.62,14.20,2.27,3.86,2.81,4.56,9.57,-0.85
3003,44.58,31.92,12.76,11.15,15.11,2.29,4.33,3.12,5.21,10.42,-0.47
3004,46.18,33.70,13.17,11.25,16.21,3.66,4.57,2.52,5.52,11.51,-0.30
3005,48.72,32.68,14.18,11.20,16.03,2.57,4.53,2.66,5.43,10.53,-1.30
3006,51.07,35.27,14.36,12.62,15.88,3.43,4.85,2.29,6.45,12.63,-1.54
3007,52.39,35.60,13.94,11.74,17.12,3.61,4.57,2.00,5.87,13.16,-0.92
3008,53.38,36.74,15.05,12.11,18.38,2.70,4.38,3.47,6.51,12.48,0.08
3009,56.00,38.53,15.00,13.41,18.83,3.28,4.39,3.25,6.97,13.14,-0.39
3010,57.28,39.75,16.50,13.14,18.42,5.14,5.37,2.48,6.91,13.20,0.26
3011,58.50,41.41,16.90,13.42,19.64,4.04,5.49,3.13,7.23,14.39,-0.23
3012,60.51,42.00,15.99,14.70,20.28,3.49,5.11,3.28,6.91,13.47,-0.71
3013,60.93,41.72,17.71,14.53,22.14,4.43,5.97,3.37,8.69,14.88,-0.88
3014,62.41,44.76,17.91,15.33,21.82,4.55,5.47,3.92,8.85,13.56,-0.52
3015,64.89,45.02,18.09,15.59,21.95,4.52,5.45,2.81,6.97,14.65,-0.23
3016,65.34,45.38,18.67,16.66,21.44,3.70,5.87,3.50,8.64,15.77,-0.25
3017,66.54,47.44,19.24,16.99,22.26,4.46,6.13,3.82,8.75,15.29,-1.11
3018,67.28,46.27,19.29,16.86,23.13,3.86,6.27,4.19,8.23,15.51,-0.96
3019,68.14,47.67,19.96,17.19,22.33,4.46,5.77,2.86,8.78,15.48,-0.77
3020,67.75,48.91,20.32,17.69,22.93,5.03,6.24,3.70,8.65,15.22,-0.61
3021,70.52,48.99,20.09,17.22,24.01,4.30,6.71,3.92,9.38,16.96,0.10
3022,69.39,48.37,19.41,16.96,22.95,4.25,6.87,3.33,9.01,16.41,-0.64
3023,70.08,48.75,19.55,16.19,23.67,3.81,6.83,3.59,8.90,16.01,-1.66
3024,69.87,49.28,19.74,17.05,23.38,4.65,6.35,3.94,8.44,16.17,-0.39
3025,70.30,48.86,20.32,17.76,23.31,5.40,7.10,3.99,9.30,16.02,-0.60
3026,68.98,48.84,19.08,17.90,23.47,4.92,5.91,3.94,8.69,15.16,-1.15
3027,70.26,48.32,19.45,16.65,24.44,4.53,6.02,3.83,9.08,16.41,-1.75
3028,69.07,48.35,19.28,16.53,23.54,3.80,7.35,3.81,8.02,16.58,-1.17
3029,68.60,48.21,19.56,16.66,23.17,4.74,7.19,3.88,8.31,16.19,-1.04
3030,67.58,47.65,19.73,17.02,22.48,5.10,7.04,3.61,8.80,15.23,-1.09
3031,66.05,46.66,18.84,16.17,22.18,5.10,5.76,4.45,8.12,15.92,-1.37
3032,64.54,45.69,18.40,15.53,22.24,4.19,6.40,4.43,7.94,15.45,-1.04
3033,64.91,44.41,18.04,15.60,21.70,3.29,6.43,2.44,8.21,15.73,-0.07
3034,62.03,43.48,17.33,16.25,21.35,3.02,5.44,2.96,8.42,14.16,-0.54
3035,61.08,42.75,16.99,14.95,21.05,4.01,5.48,4.30,7.84,14.34,-1.88
3036,60.74,42.08,16.63,14.48,20.41,4.08,5.22,3.91,7.28,14.34,-1.59
3037,59.00,40.54,17.06,14.77,20.10,3.55,5.75,3.06,7.34,12.99,-0.52
3038,55.90,40.66,15.97,14.07,20.56,2.95,5.34,3.61,7.15,13.05,-1.11
3039,55.23,38.71,16.21,14.21,18.79,4.27,5.15,3.28,7.11,12.53,-0.12
3040,53.84,37.93,14.07,13.41,17.54,2.24,5.01,3.39,6.68,11.89,-0.94
3041,51.35,36.28,15.46,12.95,17.13,4.06,4.15,2.11,6.59,12.34,-0.26
3042,49.94,35.69,13.74,11.98,16.63,3.65,5.46,2.70,6.11,11.54,-0.38
3043,48.55,33.81,14.39,12.24,16.18,3.40,4.76,2.76,5.30,10.39,-0.94
3044,47.16,33.27,12.34,11.83,15.69,2.93,4.51,2.51,6.25,11.24,-0.16
3045,45.05,31.93,13.65,11.42,14.59,2.82,4.09,3.50,5.83,10.19,-1.12
3046,42.51,30.11,12.80,11.05,14.13,2.90,4.54,1.88,5.95,10.80,0.04
3047,42.65,28.84,10.93,8.85,14.55,1.93,4.79,2.15,5.32,9.34,-1.19
3048,39.58,27.66,11.10,9.80,12.92,2.43,3.47,2.91,4.65,9.57,-0.88
3049,38.21,26.80,11.51,9.98,13.32,2.87,4.08,2.61,3.96,9.97,-0.96
3050,36.48,25.47,10.28,9.31,12.61,1.97,3.31,1.78,5.31,9.49,0.04
3051,36.13,24.61,10.21,8.31,12.20,1.38,3.23,2.33,4.54,7.79,0.29
3052,33.91,24.12,9.97,8.86,11.79,3.51,2.61,1.24,4.00,7.53,-0.68
3053,32.38,23.13,9.92,7.41,11.09,1.73,3.59,0.83,3.86,8.07,-1.14
3054,33.11,22.75,9.81,8.29,11.11,1.63,3.99,1.56,4.32,6.74,0.54
3055,31.97,23.30,9.08,6.90,11.40,2.77,3.55,1.70,4.34,7.12,-0.37
3056,31.35,21.07,8.55,7.50,10.79,1.94,3.65,1.62,3.93,7.74,-0.66
3057,31.44,21.58,8.71,7.46,9.64,2.40,3.08,1.56,2.90,7.85,-0.49
3058,30.46,21.31,8.45,6.96,9.59,2.14,3.31,1.84,3.07,7.17,-0.08
3059,29.42,19.48,9.35,7.32,9.34,1.60,2.20,0.62,4.06,7.67,-1.00
3060,29.83,21.28,7.87,7.68,9.35,2.47,3.79,2.19,4.02,6.77,-0.43
3061,29.53,21.59,9.14,7.79,10.12,1.89,3.50,1.65,4.39,7.61,-0.36
3062,31.37,21.81,9.19,6.75,9.94,2.24,2.45,1.72,3.64,7.31,-0.39
3063,30.99,22.53,8.24,7.73,9.63,1.86,2.12,1.47,3.52,7.21,-0.45
